user_id,image_paths,user_claim,claim_object,evidence_standard_met,evidence_standard_met_reason,risk_flags,issue_type,object_part,claim_status,claim_status_justification,supporting_image_ids,valid_image,severity
user_hf_001,images/test/nonexistent/missing.jpg,Customer: Dent on the door. | Support: How many claims have you filed this year? | Customer: Just this one.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
user_hf_002,images\test\case_028\img_1.jpg;images\test\case_055\img_1.jpg;images\test\case_044\img_2.jpg,Customer: Scratch on the bumper. | Support: Previous claims? | Customer: None recently.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required;text_instruction_present,unknown,unknown,not_enough_information,Claimed scratch on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required;text_instruction_present.,none,false,unknown
user_hf_003,images\test\case_026\img_1.jpg,Customer: Cracked screen. | Support: Have you claimed before? | Customer: Maybe once a while ago.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
user_hf_004,images/test/nonexistent/missing.jpg,"Customer: Missing item. | Support: Did you receive it? | Customer: Box arrived, item missing.",package,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The opened package and relevant contents area should be visible clearly enough to assess missing or damaged items.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed missing_part on item. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The opened package and relevant contents area should be visible clearly enough to assess missing or damaged items. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
user_hf_005,images\test\case_039\img_1.jpg;images\test\case_019\img_3.jpg;images\test\case_008\img_2.jpg,Customer: Windshield cracked. | Support: When did this happen? | Customer: Yesterday.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on windshield. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
user_hf_006,images\test\case_034\img_2.jpg,Customer: Keyboard stopped working. | Support: Water damage? | Customer: I don't think so.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on keyboard. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
user_hf_007,images/test/nonexistent/missing.jpg,"Customer: Package arrived crushed. | Support: Photo evidence? | Customer: Yes, I have photos.",package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crushed_packaging on box. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
user_hf_008,images\test\case_039\img_1.jpg;images\test\case_042\img_1.jpg;images\test\case_005\img_2.jpg,"Customer: Side mirror broken. | Support: Did someone hit it? | Customer: Don't know, found it like this.",car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on side_mirror. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
user_hf_009,images\test\case_032\img_1.jpg,"Customer: Trackpad not working. | Support: Physical damage? | Customer: No, just stopped.",laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on trackpad. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
user_hf_010,images/test/nonexistent/missing.jpg,Customer: Seal was cut open. | Support: Items missing? | Customer: I think something is missing.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed missing_part on seal. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_image_text_manipulation_085,images\test\case_026\img_1.jpg;images\test\case_019\img_1.jpg;images\test\case_047\img_2.jpg,Customer: Crack on the windshield. The photo shows the crack clearly.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on windshield. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_image_text_manipulation_086,images\test\case_018\img_1.jpg,Customer: Broken hinge on laptop. The photo has a timestamp.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on hinge. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_image_text_manipulation_087,images/test/nonexistent/missing.jpg,Customer: Dent on the rear bumper. I circled it in the photo.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on rear_bumper. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_image_text_manipulation_088,images\test\case_042\img_2.jpg;images\test\case_026\img_1.jpg;images\test\case_006\img_1.jpg,Customer: Crushed corner. I put a ruler next to it for scale.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",blurry_image;damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crushed_packaging on package_corner. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: blurry_image;damage_not_visible;manual_review_required.",none,false,unknown
adv_image_text_manipulation_089,images\test\case_054\img_1.jpg,Customer: Scratch on the hood. There is a note written on the photo.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on hood. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_image_text_manipulation_090,images/test/nonexistent/missing.jpg,Customer: Screen crack. There is a stamp on the image from previous claim.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_image_text_manipulation_091,images\test\case_007\img_2.jpg;images\test\case_026\img_1.jpg;images\test\case_017\img_2.jpg,Customer: Broken headlight. The photo has an information overlay.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on headlight. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_image_text_manipulation_092,images\test\case_020\img_1.jpg,Customer: Torn packaging. The box looks opened.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed torn_packaging on box. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_non_original_093,images/test/nonexistent/missing.jpg,Customer: Dent on bumper. | Support: Original photo? | Customer: I took a screenshot of it.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_non_original_094,images\test\case_005\img_1.jpg;images\test\case_017\img_2.jpg;images\test\case_037\img_1.jpg,"Customer: Cracked screen like this one. | Support: Is this your laptop? | Customer: Yes, that is what it looks like.",laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required;text_instruction_present,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required;text_instruction_present.",none,false,unknown
adv_non_original_095,images\test\case_042\img_2.jpg,Customer: Scratch on door. | Support: This has a watermark. | Customer: That is my photo.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_non_original_096,images/test/nonexistent/missing.jpg,Customer: Damaged package. | Support: Is this original? | Customer: I took a photo of the photo.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on box. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_non_original_097,images\test\case_040\img_3.jpg;images\test\case_048\img_2.jpg;images\test\case_055\img_1.jpg,Customer: Bumper damage. | Support: Is this from a document? | Customer: It is from my insurance report.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required;text_instruction_present,unknown,unknown,not_enough_information,"Claimed unknown on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required;text_instruction_present.",none,false,unknown
adv_non_original_098,images\test\case_019\img_2.jpg,Customer: Hinge issue. | Support: The image looks filtered. | Customer: Just a good photo.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on hinge. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_non_original_099,images/test/nonexistent/missing.jpg,Customer: Headlight crack. | Support: This looks like a photo of a screen. | Customer: I was viewing it on my computer.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on headlight. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_non_original_100,images\test\case_020\img_1.jpg;images\test\case_005\img_2.jpg;images\test\case_050\img_1.jpg,Customer: Missing item. | Support: This has no metadata. | Customer: I used a compression tool.,package,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The opened package and relevant contents area should be visible clearly enough to assess missing or damaged items.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed missing_part on item. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The opened package and relevant contents area should be visible clearly enough to assess missing or damaged items. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
